Scenario	Replication	[CycleTime].SampleAverage/1[h]		[New].SampleAverage/1[h]		[Return].SampleAverage/1[h]		[FU].SampleAverage/1[h]		[WaitingRoom].AverageQueueTime/1[h]		[WaitingRoom2].AverageQueueTime/1[h]		[WaitDoc].AverageQueueTime/1[h]		[DocUtil].Value		[PAUtil].Value		[CAUtil].Value		[Rejected].NumberProcessed		[SorryWeAreClosing].NumberProcessed		[SorryWeAreClosing2].NumberProcessed	
82	7	1.3943121270465253		1.4260348924846507		1.210442913595382		1.6182696890719817		0.32407194820764396		0.7085415349920258		0.3715373270493621		0.9797228175234028		0.5065674985397569		0.25807396297621527		75.0		462.0		500.0	
82	8	1.3909722662087245		1.4235381096290964		1.2138731964997767		1.60390078020828		0.32181228263793427		0.6880711490181798		0.3781199586112983		0.9842771637276041		0.49996128678930557		0.2567113203419792		71.0		509.0		464.0	
82	9	1.4071060738703887		1.4347017237508906		1.2258765062739538		1.6302729788106591		0.3300555455055639		0.7104842803248157		0.3790909278031935		0.9849813726925694		0.5089278717987152		0.2563943608610069		61.0		529.0		493.0	
82	10	1.4063144493349213		1.4311795241241954		1.233294241153164		1.62213508860071		0.33298881691056764		0.7099007505230861		0.3780612198624155		0.9860409635675695		0.5081530496246527		0.2583150514134028		62.0		496.0		515.0	
82		1.3946070232737515	0.00709697381153037	1.423739723611047	0.005382761939703807	1.2150821103901377	0.0076514689758974104	1.6146475348938796	0.011145945636332009	0.32259390067023863	0.005192959200747247	0.7021623233203022	0.009739032320211708	0.37561615664041487	0.002027902547847814	0.9811911134707083	0.00233725647193105	0.5063188224578681	0.0034160001991839144	0.25722970128663547	5.129028174404377E-4	68.80000000000001	6.011229238683217	481.0	24.700837459487076	488.90000000000003	22.6261568287679

83	1	1.538627209629015		1.5528340853228104		1.4242805449154436		1.686558837328454		0.46794890251323257		0.7446056129573305		0.4175174457086684		0.9794661910268749		0.4784995511419444		0.24841336061291666		151.0		843.0		1187.0	
83	2	1.5193808989393927		1.5408617784551872		1.409005346221601		1.6510885940952396		0.4648633064425108		0.7192986097294727		0.41105982371189664		0.9717425356139583		0.4729470089200347		0.24931695328777775		138.0		880.0		1087.0	
83	3	1.5235897892513823		1.5376280009852703		1.405932322421894		1.673757672286311		0.4590191599843817		0.7370331615812221		0.4125641970561061		0.9764781697392361		0.47834859422354165		0.24975411028777778		123.0		855.0		1114.0	
83	4	1.5292670451224335		1.5567466826961414		1.4167342891370138		1.6585365702028325		0.46814556486323883		0.726064429795625		0.4173740688535443		0.9762491794120138		0.4663592406857291		0.24844043027225696		116.0		881.0		1100.0	
83	5	1.5117035123954754		1.5335003020965998		1.406484143677511		1.6355147652467044		0.45889268232428304		0.7006734054771497		0.4156690973168885		0.9772626217249653		0.4708226452900347		0.2493068620694444		147.0		881.0		1063.0	
83	6	1.515058219538912		1.5347092735693593		1.4131297835890804		1.6383373042807368		0.46160772752554863		0.7164773516864958		0.4123699414361616		0.974874220676493		0.4713082883920139		0.24957917084177084		137.0		847.0		1115.0	
83	7	1.5403019403227922		1.5577636893123354		1.4221173864949357		1.6888270211461782		0.4769997365863516		0.7577549412900112		0.41287176358995836		0.9737254096109027		0.4719910732282986		0.24958614148052083		167.0		882.0		1125.0	
83	8	1.5512214127981356		1.576158579760284		1.4366485258961574		1.6848648777553938		0.48962233035864644		0.7468327715399073		0.42378502984700117		0.9790931015852778		0.4658750580101736		0.2473571781870486		126.0		1031.0		1123.0	
83	9	1.5582752359860261		1.582009594304012		1.453821113530133		1.6803690766336017		0.49121930459224594		0.7421619389779389		0.4271135419384181		0.9864021610951735		0.4685643636290972		0.24773115331430554		124.0		952.0		1187.0	
83	10	1.527507217049543		1.5457629246955988		1.4145365247589212		1.6678961369063998		0.4659018492114556		0.7369235953296068		0.41735792487503354		0.9794434798649305		0.4726535867394791		0.24964098061277779		120.0		945.0		1149.0	
83		1.5314932481033108	0.01099580128371374	1.55179749111976	0.012042711167295845	1.420268998064269	0.010748926694239522	1.6665750855881853	0.014184800875156603	0.47042205644018953	0.008422276911807764	0.7327825818364759	0.012176129334339945	0.41676828343336775	0.0037209143309500686	0.9774737070349826	0.0028847594243152828	0.4717369410260347	0.0030737150189363758	0.24891263409665973	6.191499062462422E-4	134.89999999999998	11.604988377417701	899.6999999999999	42.263095650460826	1124.9999999999998	28.614275164679633

84	1	1.560291316832109		1.528524937949236		1.4056313590406013		1.8295019279237943		0.45039765638274276		1.0288478425628502		0.4192915007329843		0.9732735961074306		0.44468190216677084		0.24165206036465278		77.0		1131.0		1921.0	
84	2	1.5468459217425956		1.5196379916113572		1.38361895406206		1.8212196755166599		0.44307271790438185		1.0346564838544579		0.4126266940960357		0.9684430013384722		0.43700239557850695		0.2423810101067361		68.0		1104.0		1870.0	
84	3	1.5678072221061463		1.5544107513714638		1.4002623213496406		1.8322843543357918		0.46410739016171937		1.0555993180547407		0.4198981026547974		0.9734833560053471		0.43590114787930556		0.24081750713385414		60.0		1229.0		2012.0	
84	4	1.5432619888484087		1.5276317275248485		1.3689441961835764		1.8205895451819765		0.4412840593532224		1.0301193019011532		0.4146370362271459		0.969486568717361		0.4315087536180556		0.24128923753767362		57.0		1164.0		1837.0	
84	5	1.5506040719370489		1.530120182844792		1.383669161279619		1.82155214758061		0.4534530972448566		1.0357562878343656		0.41392386468863623		0.9709378702436805		0.4339614271054514		0.24136129250763885		77.0		1187.0		1894.0	
84	6	1.5620293356609358		1.5310364309550473		1.4062683539014547		1.8326764921069645		0.45719764694155174		1.0440759897997176		0.41539389851425207		0.9752728009708332		0.43651993377951387		0.24294386773093748		81.0		1078.0		1879.0	
84	7	1.5505942579106644		1.529700951438203		1.3879205619335993		1.8217120108132911		0.4515263854595247		1.0449433237916481		0.4100158576647647		0.9692957581704167		0.434650248375625		0.24296524892545135		76.0		1081.0		1931.0	
84	8	1.5645649703593778		1.5416613818535034		1.401569644698365		1.835144274378692		0.4660628638088239		1.0556281881844787		0.41957015313756385		0.9738496020532639		0.4277754343872569		0.2400974890890625		71.0		1241.0		1965.0	
84	9	1.5614390151580224		1.5429756705317825		1.4057027912564304		1.8161142841564912		0.4604380424737657		1.0320640468029882		0.4229374156286533		0.9778818709734721		0.4343753091546875		0.24028639029218746		61.0		1247.0		1986.0	
84	10	1.5573070753675116		1.528955966791715		1.3980221913427924		1.8315378956006705		0.45613058229373205		1.0482245229619174		0.41601271838382003		0.9758495023630207		0.43488970415972217		0.24223858943645835		62.0		1186.0		1966.0	
84		1.556474517592282	0.005845174740734177	1.5334655992871948	0.007143371724754053	1.394160953504814	0.008967329042740505	1.826233260759494	0.004757353035798783	0.4543670442024321	0.005855201620416399	1.0409915305748318	0.007224173917934938	0.41643072417286536	0.002808813024618399	0.9727773926943298	0.0022460715442121763	0.4351266256204896	0.0030784745822989602	0.24160326931246526	7.325536240844006E-4	69.0	6.144059114298949	1164.8	45.87865405349202	1926.1000000000001	40.22213689052335

85	1	1.5770287300584052		1.5780169761038891		1.4592474788646213		1.7396571556649616		0.49567579606688916		0.7296980670695611		0.40998653853064865		0.9840129137379513		0.5073728166847569		0.2550931187504861		91.0		506.0		689.0	
85	2	1.5630330700698312		1.570289249688627		1.4486938106025269		1.713018472186128		0.49056534505468		0.7074216922835115		0.4075075810736064		0.9806630075674304		0.4981696813319097		0.25589249818256943		82.0		516.0		612.0	
85	3	1.5629017306687691		1.569492748849051		1.4529000935512928		1.7077729829610975		0.4887696212946015		0.7078943467233222		0.406786152967438		0.9865080815685763		0.5043926199539931		0.25663520308868054		74.0		465.0		620.0	
85	4	1.5676040089232626		1.5859405770752826		1.4496296019280466		1.712155091317197		0.49459059509010916		0.7072075933123356		0.41182502751118494		0.985618173109236		0.49243967252201387		0.2549181266698611		73.0		531.0		622.0	
85	5	1.5624567583118076		1.5851622037126467		1.4501175745899093		1.6949106829403233		0.4946194670546738		0.6903429612776206		0.4119461554714495		0.9878889118455555		0.49158914250388885		0.2556151013029861		98.0		521.0		623.0	
85	6	1.559554065684887		1.5735125632147622		1.44317433715992		1.7070483691927132		0.48482188253342057		0.7019649085023147		0.40712618205826945		0.9847958246013542		0.4986505991726389		0.25658708396986113		89.0		441.0		609.0	
85	7	1.5757962425064371		1.5879364173638624		1.4603461163619667		1.7235289081692604		0.5054362255750949		0.7179275296797087		0.4064615896402141		0.9826242394127777		0.4992669853422916		0.25675483486791667		92.0		494.0		638.0	
85	8	1.5599159129392712		1.5743111684172901		1.444633313568587		1.7037327038414332		0.4935535038231773		0.7023605104742094		0.41119447602867754		0.9835901019764236		0.49282761754868054		0.25465007559385416		85.0		584.0		639.0	
85	9	1.6104054319032737		1.624306654502216		1.5075345220678025		1.7390480836096922		0.5336295284595589		0.7273884213773673		0.4192149350284932		0.9940633842103472		0.4970545141503125		0.25495751928743055		77.0		546.0		667.0	
85	10	1.607989963205251		1.6115159619565687		1.4939239953024834		1.7625177740897104		0.5292244608194988		0.757392053731599		0.41458426774402274		0.9877086579306597		0.4995707327885416		0.25598489767527777		71.0		603.0		705.0	
85		1.5746685914271197	0.013724559379443856	1.5860484520884195	0.013056411505641125	1.4610200843997156	0.015641334583127473	1.7203390223972517	0.014871063011031338	0.5010886425771703	0.012079759228059785	0.7149598084431549	0.013658495491253298	0.41066329060540047	0.0028947741875487124	0.9857473295960312	0.002637454780283016	0.49813343819990274	0.0036374195431722245	0.25570884593889237	5.608106087172655E-4	83.2	6.623193682808921	520.6999999999999	35.31111689482507	642.4	23.91547274548426

86	1	1.611060499122042		1.6034938938551129		1.5580974064335926		1.702806477050237		0.5585881079930989		0.817486934324882		0.4193560279964161		0.9723393981401388		0.4418947712490972		0.24338321319652778		151.0		769.0		1969.0	
86	2	1.6005916138641292		1.603760008358987		1.5536001407460245		1.669476226546664		0.5557276706027514		0.7914764142238138		0.41637704196735775		0.9726866947572222		0.4360930192478472		0.2448785390875		138.0		738.0		1823.0	
86	3	1.6080649602952755		1.613440671613372		1.5629461829928093		1.6708917936877925		0.5693789813532081		0.7956364551200266		0.4175469601269843		0.9702618170379513		0.43965127042072916		0.24398800005836804		123.0		859.0		1888.0	
86	4	1.6051951901349173		1.5984119491894615		1.5681020545783413		1.6710874158454057		0.5656366921993355		0.7941925567020893		0.4185120258742577		0.9722511161530902		0.42846273769979165		0.24321414458725693		116.0		803.0		1879.0	
86	5	1.6181711029434114		1.6111692065225196		1.5700305700091919		1.7014890827038935		0.5663821227810365		0.8184789416980441		0.4233048561959893		0.9764189531201736		0.43030851118975694		0.24380394572215278		147.0		805.0		1884.0	
86	6	1.5997314083735958		1.595319788051914		1.5563490343028377		1.672316427599946		0.5537717506983917		0.79399443425384		0.4188151010118547		0.9768201921387499		0.4359665159564583		0.24467888324954862		137.0		793.0		1866.0	
86	7	1.613605721740961		1.6094803970470948		1.566540841374859		1.6915754530021978		0.5686738434751416		0.8184085161448048		0.4185263388212089		0.9693754536460762		0.4342908528500694		0.24427692981465277		167.0		819.0		1910.0	
86	8	1.6249532872189023		1.6301308029469164		1.5781077853570287		1.6918028658557192		0.5839637555217375		0.8164949093644306		0.42591923756135724		0.9756212819355208		0.4263927403923959		0.24218398353954862		126.0		939.0		1924.0	
86	9	1.647262658788178		1.6397338857811325		1.608479179056322		1.7173766080950388		0.5912936366128858		0.8319808934188734		0.43277462952260465		0.983046624478368		0.4287301195217361		0.24196946914184028		124.0		918.0		2032.0	
86	10	1.6303781180717833		1.6258085993506515		1.5858606740068626		1.7057500931389926		0.5881826797907159		0.8286036791875793		0.422787978260464		0.9764870382567014		0.43120967337809024		0.24367911632746528		120.0		923.0		1977.0	
86		1.6159014560553195	0.010611830100248555	1.613074920271716	0.010363722092835936	1.570811386885787	0.011810783951980798	1.6894572443525886	0.01251067310108364	0.5701599241028303	0.009568132557335527	0.8106753734438383	0.0109810385089987	0.42139201973384943	0.0035597576943974603	0.9745308569663992	0.002866622923974343	0.4333000211905972	0.0036583641935652054	0.24360562247248613	6.875297981067387E-4	134.89999999999998	11.604988377417701	836.6	49.84869580480516	1915.1999999999998	44.22684036826508

87	1	1.5921393977725358		1.6120182662431686		1.4525280694143787		1.772240227759767		0.5078339696519537		0.8568050263974034		0.4230525092786894		0.9746618355384028		0.4668914144733333		0.24571326379451386		131.0		956.0		1471.0	
87	2	1.5712250902105198		1.6005529163757746		1.4382846075874691		1.7311396317096572		0.4950409114281658		0.825274379737878		0.4196736937072557		0.9733544278612152		0.4566647002806597		0.24720715469788196		122.0		914.0		1361.0	
87	3	1.5596576835058524		1.584581324965994		1.4178872229417288		1.7355640204247569		0.4850235508059451		0.8293886393115814		0.41896532001607917		0.9718438508098264		0.4635826455236805		0.2469098756747222		113.0		965.0		1405.0	
87	4	1.5728173164776706		1.607150565763004		1.4371195794966634		1.730461231158204		0.4938074954572967		0.8225875396226139		0.42401663474529416		0.9759761320327083		0.4528521894776736		0.24638896870038196		109.0		888.0		1380.0	
87	5	1.5834592052856291		1.6071957779311619		1.4614659785355533		1.7345680795153142		0.5107493124013844		0.8306425777879007		0.4267077378811384		0.9764954456340278		0.4514072458923958		0.2459007860138194		138.0		985.0		1430.0	
87	6	1.5753230964701086		1.6002365564509364		1.44094608548603		1.742789649370235		0.4921048207075039		0.8336523440847384		0.42318734123801		0.9758271083318055		0.4576044103698264		0.24722288098659723		127.0		883.0		1423.0	
87	7	1.5898787977829731		1.6261085730893683		1.4541405912694534		1.744621363604054		0.5100030232180365		0.8357173172380213		0.4235005763152464		0.975993292176979		0.45898222632684027		0.24769196475874997		149.0		897.0		1395.0	
87	8	1.5894756893828101		1.6185472981489648		1.4569164180966625		1.748535107651006		0.5083349278129267		0.850882368958458		0.4268641285621644		0.9791839276814582		0.45184354248215275		0.245507914713125		119.0		945.0		1466.0	
87	9	1.6188385406182009		1.6530088375733383		1.4865516499899525		1.7719516056764282		0.5390765832609637		0.8657315204362896		0.4324837663488847		0.9813473007131944		0.4515607382470138		0.24410489774916666		113.0		1135.0		1533.0	
87	10	1.6156568137418064		1.6343174872995492		1.4848424592733191		1.785529375617695		0.5266997273047609		0.8780823954694279		0.43175363321099225		0.982523216594236		0.45396883755468753		0.24635104364927082		113.0		1002.0		1540.0	
87		1.5868471631248107	0.013534221955036256	1.6143717603841259	0.013970904713136388	1.4530682662091212	0.01522086432872584	1.7497400292487117	0.014116613565438783	0.5068674322048937	0.011836254434108346	0.8428764109044312	0.013507571842611152	0.4250205341303755	0.0032262573608077692	0.9767206537373854	0.0024131444801303316	0.4565357950628264	0.0038244170199970067	0.24629987507382287	7.518925689369986E-4	123.4	9.211152362218312	957.0	53.52231703504623	1440.4	43.81278538326449

88	1	1.4332517515942023		1.3972903008068667		1.3633623119786136		1.5824714577687466		0.3967072714986868		0.7201339470309218		0.3913212354017826		0.9701101340351042		0.45848960156732643		0.24676665529104166		91.0		637.0		1679.0	
88	2	1.4290692198124821		1.406410546087693		1.355443938883499		1.567692174996349		0.39392083372118425		0.7117582125038433		0.39177550890279705		0.9715150605321526		0.44938845475916667		0.24807360657215274		82.0		615.0		1572.0	
88	3	1.4363425714577032		1.405432346533888		1.3581926346687858		1.5914373314519958		0.4028608968555898		0.7328659831992556		0.3917817976006341		0.9688477844254513		0.4523156953369097		0.2473689021412847		74.0		691.0		1658.0	
88	4	1.42561909349587		1.4033377237668891		1.3509686386737376		1.565783203008994		0.39590036463870176		0.7147500928399946		0.3916930514764273		0.9678167944062152		0.4444819822290972		0.24635899295090277		73.0		683.0		1627.0	
88	5	1.4419989127968125		1.426400713115663		1.3645390312268777		1.580407695682469		0.41280163872806624		0.7261754875848154		0.3973137416951356		0.97010324333875		0.4400392565333333		0.24579293763559026		98.0		785.0		1686.0	
88	6	1.4390988550405228		1.4113477389765474		1.3668426437411665		1.5814834536777471		0.4012723364404142		0.7181921886055237		0.3933106316377584		0.9725180547327777		0.45174334149374995		0.2479545629632986		89.0		620.0		1621.0	
88	7	1.4391922259267942		1.4086918203333696		1.3631110362877412		1.5906544837348389		0.40204389021025766		0.7264929799364942		0.3916590602738749		0.9664664177713194		0.4527044657768055		0.2482239030072569		92.0		655.0		1620.0	
88	8	1.4402987755655239		1.4151304231467121		1.3644704077277339		1.5865155461575315		0.40230762446053936		0.7277539348117373		0.39773600016338184		0.9754488362819097		0.4412719565581944		0.24609917906128473		85.0		679.0		1688.0	
88	9	1.4643140114494964		1.4365440066122257		1.390010308562332		1.6106513895132157		0.419687044822944		0.7417439742172258		0.40281325593807943		0.978935514839479		0.44861717418538194		0.24622416710624997		77.0		723.0		1669.0	
88	10	1.4449222000820643		1.41732071339946		1.3719047301361669		1.5905026666544535		0.410968164591526		0.7405517991494758		0.3950702711403698		0.9762689245030208		0.4462556179487152		0.2471871021428472		71.0		701.0		1768.0	
88		1.439410761722147	0.007550114673511784	1.4127906332779316	0.008324116198579864	1.3648845681886654	0.007606562311340384	1.5847599402646342	0.009148295130939642	0.403847006596791	0.005877715329776051	0.7260418599879288	0.007290300083416296	0.3944474554230241	0.002719392539059197	0.9718030764866179	0.002856862081401989	0.44853075463886805	0.004048864860084188	0.24700500088719096	6.339136065635835E-4	83.2	6.623193682808922	678.9	36.73218394868456	1658.8000000000002	38.08230002717794

89	1	1.4370887105654986		1.4139139655283348		1.2321369056521128		1.7356167792229682		0.3349619993320515		0.790312903347083		0.37848395830392767		0.9714293967969098		0.5237049716542361		0.25576794500930555		77.0		730.0		391.0	
89	2	1.4296974801571876		1.4165167441802602		1.2330308227099716		1.707790925189935		0.33692986951948284		0.7700457483288113		0.378362969470002		0.9695176051477777		0.5099394055899306		0.2563486894028125		68.0		712.0		360.0	
89	3	1.4307066131594217		1.4097449483473652		1.2248986393903947		1.7264938438682518		0.3320100382188103		0.7919682875321122		0.3777825734606535		0.9714190786186805		0.5178743659465972		0.2562689692041319		60.0		746.0		405.0	
89	4	1.426955901266565		1.4192920183262896		1.2388108688550057		1.6883583378912042		0.3426038997964844		0.7554522914339152		0.3801822875948336		0.9718389252058333		0.5040863044014583		0.2550267441876041		57.0		771.0		382.0	
89	5	1.4376380523849683		1.4282366629982364		1.2492160054437758		1.7005886473652125		0.34769107221131934		0.7609936768381401		0.38390584596646776		0.9758796596940625		0.5064840560213888		0.2561894439634375		76.0		740.0		346.0	
89	6	1.433682181376878		1.4143395696347782		1.2427202809836508		1.7113994066719243		0.3388514235206241		0.7776839411669485		0.3795168145451253		0.9741782133842709		0.5103876329638889		0.25646626450934024		81.0		706.0		369.0	
89	7	1.4421597229074508		1.4217826978353205		1.242400367200239		1.732651910710032		0.3460353719299738		0.7926418234523872		0.37879160450895183		0.9690910351735418		0.5132314569693055		0.25684735242336804		75.0		752.0		382.0	
89	8	1.4413153689695315		1.437409413615333		1.2469525553987122		1.7092066429069226		0.3493873328019549		0.7645125014962054		0.38658658539863666		0.9780759842350694		0.5032514494012847		0.2553863776164236		71.0		787.0		355.0	
89	9	1.4595183099770948		1.4562959557949149		1.265273986890548		1.7231202074178011		0.36378498267338777		0.7752142953685411		0.3887460794746292		0.9757242539371179		0.5150944867704861		0.25507502892958334		61.0		834.0		378.0	
89	10	1.4592411046545462		1.441865281727722		1.2618848723579263		1.7406766080686424		0.3608112218997253		0.7962532291503606		0.38508253741752196		0.9757898426496875		0.5153028752069791		0.25708158030232636		62.0		802.0		377.0	
89		1.439800344541914	0.008169015725283536	1.4259397257988555	0.01067295594355053	1.2437325304882338	0.009125273893914961	1.7175903309312894	0.012023501304318283	0.3453067211903814	0.007568845441109177	0.7775078698114506	0.01050882089633945	0.381744125614075	0.0028429623700748615	0.9732943994842952	0.0021788590338431657	0.5119357004925555	0.004585842889486478	0.2560458395548334	5.084448529325281E-4	68.8	6.0112292386832165	758.0	29.03634322706632	374.5	12.54113038764848

90	1	1.5202793236474448		1.4893064740426787		1.366518312722249		1.7628594722136934		0.42060319048281364		0.773141511086993		0.39943037291689143		0.9768037884765625		0.5143484368403125		0.25513925632548606		91.0		655.0		535.0	
90	2	1.5031854363510535		1.4864941315013402		1.3546355027463854		1.7236273766218329		0.4133413651569568		0.7472306739248598		0.39673194647128124		0.978619186972118		0.5016160263776388		0.25625166200291666		82.0		594.0		482.0	
90	3	1.5155819473776013		1.492577424214736		1.359541294077594		1.753427398241835		0.4166504959764927		0.7600766645525394		0.40132969791591483		0.9819375418285416		0.5064078486050347		0.25605850464763885		74.0		645.0		523.0	
90	4	1.5218365982495523		1.4901926146360183		1.3696336185683755		1.7627955560196675		0.4225022243538297		0.7822866189074075		0.4015527778246121		0.9770717079960762		0.4962646550571528		0.2546972756632639		72.0		656.0		527.0	
90	5	1.4989107720845092		1.486820421517733		1.3522547475842193		1.711111155490491		0.4098903827434325		0.7315849569290311		0.39926444072798867		0.9782103749825695		0.5004934361666319		0.2559323081226736		98.0		617.0		482.0	
90	6	1.5170629018878838		1.4926457503079589		1.3622767390024717		1.7542171837651566		0.4187374243525221		0.7723068935156049		0.39942179471288297		0.9785455959700694		0.5022803383710763		0.2557352244375347		89.0		651.0		522.0	
90	7	1.5020337518718576		1.4670166773550877		1.3435366451433948		1.7569477953543828		0.4033712570368279		0.7753150595924858		0.39641006829225656		0.9749607774468749		0.5039485575750348		0.2564434747017708		92.0		624.0		546.0	
90	8	1.5210229856187807		1.5031444915243253		1.3757066349461704		1.7378115113976045		0.43055848454687934		0.7539241318514669		0.4029517378529054		0.9808224990920833		0.499133664010625		0.25495967175201384		85.0		686.0		497.0	
90	9	1.544877703430122		1.5250050031555946		1.3929018012591252		1.773748822140142		0.44462624732626327		0.78680180341225		0.40787680981449137		0.9824792233622915		0.5018297402390278		0.25413029251725694		77.0		761.0		559.0	
90	10	1.534259892920285		1.5072502991905314		1.3779351681457817		1.7742246412346996		0.4379698451960443		0.787779361532225		0.4020757558905972		0.9767562663487153		0.50812801177		0.2561897616411458		71.0		746.0		540.0	
90		1.5179051313439091	0.01028671130756019	1.4940453287446003	0.01091829756881656	1.3654940464195764	0.01025425995800669	1.7510770912479507	0.014895176247491586	0.4218250917172062	0.009079470335626696	0.7670447675304862	0.013182149642070935	0.4007045402419822	0.0023729893589486597	0.9786206962475902	0.0017437341947947119	0.5034450715012535	0.0036630350728629516	0.2555537431811701	5.540095214657258E-4	83.1	6.713987908836295	663.5	38.44549807974922	521.3	18.901352849994627

91	1	1.5564104006146773		1.5807684126077608		1.4648995823279316		1.6626770839042873		0.4972165428385131		0.7129426459613102		0.4246337569163108		0.9753390815584028		0.4707145848657292		0.24754171449520831		152.0		772.0		1373.0	
91	2	1.5613566835515862		1.6086820450918715		1.4767559535261996		1.630063858051396		0.5142755388820925		0.6926537666447838		0.4265248012631599		0.9756767323635763		0.4609131149942708		0.2482296822220486		139.0		799.0		1310.0	
91	3	1.5601665380352108		1.5947585895782832		1.4757728042825977		1.6435464685515435		0.5110255541289677		0.7033877458669311		0.42366422934574277		0.9746044759093749		0.4679112708282986		0.24907794470458333		123.0		762.0		1302.0	
91	4	1.5568179618714666		1.6014915676025407		1.4732378405366062		1.6270165669555137		0.5128520369457358		0.6828962540313646		0.42781694415870625		0.9788229246737152		0.45786993547142363		0.24736600446437498		117.0		844.0		1286.0	
91	5	1.5562352807065207		1.5888760790975753		1.472941456795848		1.6396257946366894		0.5056921428305903		0.6957797176535013		0.4286098647100511		0.9787267776070138		0.45862211885482634		0.24789851353187498		147.0		843.0		1291.0	
91	6	1.558136114064251		1.595091247705935		1.47870764942628		1.6305942402089686		0.509899329598523		0.6887103387420894		0.425403376212073		0.9794170363485416		0.4635125379234722		0.2486539935004861		137.0		806.0		1289.0	
91	7	1.5679329777209303		1.606655067524032		1.4828951040334573		1.6472002002841581		0.517720464719495		0.699602093303126		0.4254397790513323		0.9750400918753819		0.4666193730607291		0.24908371373843746		167.0		778.0		1300.0	
91	8	1.5681809672954818		1.6080653164888195		1.4873069275944677		1.6404282758287896		0.5182903959202453		0.6915748979300543		0.43422765518824424		0.982945046022361		0.4552412717593055		0.24709231162944442		127.0		850.0		1337.0	
91	9	1.5910215334393194		1.6277866371373242		1.516468544127534		1.656622809155646		0.5356025035060947		0.7035401977747286		0.43737839321142413		0.9852126224262847		0.4622018415719444		0.24675742244194443		124.0		892.0		1383.0	
91	10	1.576016601174974		1.6118111160915374		1.4958149176505404		1.652198815929096		0.5240146981530449		0.702110914288422		0.4311956256140482		0.983860823439375		0.46414213863465276		0.24885343766239582		120.0		860.0		1336.0	
91		1.5652275058474414	0.007972405853570076	1.602398607892568	0.009496126986881095	1.4824800780301464	0.010485662285471193	1.642997411350609	0.008497291713881179	0.5146589207523302	0.007436104647163348	0.6973198572196312	0.006249834058144595	0.4284894425671093	0.0032039568340837855	0.9789645612224026	0.0027959370500580437	0.46277481879646526	0.0034426420251836005	0.24805547383907983	6.081100760881125E-4	135.3	11.568679767371902	820.5999999999999	30.954799418506976	1320.7	25.12087667976577

92	1	1.4888417047142382		1.4635914259348546		1.290298270415919		1.7758938137344298		0.36384735028566034		0.7859148863181995		0.3921891731755368		0.9849510143371875		0.5267365811860764		0.25700199397881945		130.0		646.0		250.0	
92	2	1.4661439920658808		1.458142619005478		1.2722494024290956		1.7268347873133623		0.3574975996088057		0.7461362171078555		0.389266669342579		0.9816360969708333		0.517323857391736		0.2574103907847222		117.0		664.0		219.0	
92	3	1.5046763446409348		1.4854647459736063		1.3079036830234507		1.7844217989634363		0.39020501973693894		0.7874250000442881		0.39449241933405177		0.9829576727687499		0.5185931580777431		0.2571741398982292		112.0		723.0		254.0	
92	4	1.4869629335464403		1.4673167354692394		1.2803096758099848		1.776382651152439		0.3652315414004359		0.787063126486033		0.39246528464507663		0.982054013388125		0.5136736281167709		0.2563946199659375		104.0		714.0		200.0	
92	5	1.465022216805957		1.45411835356824		1.27561589851496		1.723192806124399		0.36131144697610973		0.732549589389498		0.391228692739139		0.9798585428484028		0.5153789486749999		0.2572658139439236		132.0		709.0		172.0	
92	6	1.4718065046050062		1.458697622495103		1.2751731692690826		1.7446222579011028		0.3558012032387556		0.7596500422014343		0.3918361948354853		0.9861445423926042		0.51584615435125		0.2578764048535417		127.0		622.0		211.0	
92	7	1.4875579928445717		1.4826338155125347		1.2843277382164193		1.760490423933294		0.3788381976224946		0.7671997064817243		0.3898162193570429		0.9785859185349999		0.518302172895868		0.25789795254760417		145.0		692.0		227.0	
92	8	1.4843034187301969		1.4820109510746513		1.289654546095172		1.7433753144661666		0.3749068019426126		0.7567052252003187		0.3959123740238578		0.9870441192514583		0.5089666324206249		0.25642952296947913		115.0		747.0		216.0	
92	9	1.5021285624420542		1.491201853678419		1.306175409631692		1.7692243674619148		0.3812023044104343		0.773902576902621		0.4000511755694443		0.9911020969392709		0.5193167668386458		0.25640474750864584		108.0		757.0		217.0	
92	10	1.4972095557282068		1.4852326256219575		1.2981485157559798		1.7717364322698483		0.37944283484106806		0.7789547602443077		0.39612023632670096		0.9884693569189235		0.5184266516907986		0.2582303380772917		113.0		726.0		245.0	
92		1.4854653226123486	0.01006476674164221	1.4728410748334082	0.009867629640601262	1.2879856309161757	0.009160753907443461	1.7576174653320393	0.015546473314905955	0.3708284300063316	0.008301636392468415	0.767550113037628	0.013376203519352937	0.3933378439348914	0.0023667957171994336	0.9842803374350555	0.002834523450097591	0.5172564551644514	0.0032469630664815102	0.2572085924528194	4.750013771092356E-4	120.29999999999998	9.1234	700.0	31.361324589372828	221.10000000000002	17.72926426110232

93	1	1.4433127666855006		1.4458474178731282		1.3278807195031517		1.6001972234117374		0.39528070089759254		0.6380273062787372		0.3950711084702692		0.9679478072913195		0.5019932788769792		0.25119031659350693		149.0		917.0		747.0	
93	2	1.4379265654799085		1.4541167627681681		1.323347949999611		1.5775720975215672		0.40146858463320745		0.6147469256736535		0.39444683573124584		0.9682134199177083		0.4913493098218403		0.2516135892403472		137.0		961.0		688.0	
