Scenario	Replication	[Times].UTIL		[Times].ID		[EntitySink1].NumberProcessed		[CycleTime].NumberProcessed		[CycleTime].SampleAverage /1[h]		[CycleTime].SampleStandardDeviation /1[h]		[New].SampleAverage /1[h]		[New].SampleStandardDeviation /1[h]		[Return].SampleAverage /1[h]		[Return].SampleStandardDeviation /1[h]		[FU].SampleAverage /1[h]		[FU].SampleStandardDeviation /1[h]		[WaitingTime].SampleAverage /1[h]		[WaitingTime].SampleStandardDeviation /1[h]		[RejectedClosing].SampleAverage		[RejectedClosing].SampleStandardDeviation	
63	5	27.0		13.0		17469.0		16649.0		1.874612301227099		0.8660715014242237		1.8172595569909118		0.8014083374786138		1.7500206749253486		0.8298007000843538		2.0950339315789717		0.9320523223397416		1.2926799689582376		0.8341394067456204		0.04694029423550276		0.21151705389910883	
63	6	27.0		13.0		17467.0		16782.0		1.8430259241118676		0.8388798486692189		1.812620064325165		0.7710100231178626		1.6916450835359158		0.7807019428398497		2.072575003114464		0.9256117407972664		1.2647002957300006		0.8112135966936157		0.03921680883952557		0.19411596537230016	
63	7	27.0		13.0		17482.0		16766.0		1.8502994152298113		0.8730471100846102		1.7899546002512683		0.7852157537485529		1.6924810454735275		0.81420700470183		2.116114508610772		0.9664967364933937		1.2704749503068729		0.8418257624849425		0.04095641230980434		0.19819493321845616	
63	8	27.0		13.0		17543.0		16724.0		1.8691398237513952		0.8691174255630314		1.8052401902082151		0.8001665087880652		1.7329571438575495		0.8288851188108763		2.110604419983725		0.9358673672946163		1.2901054347160645		0.8390270683525056		0.046685287579091336		0.2109699234503745	
63	9	27.0		13.0		17545.0		16729.0		1.9123278269827948		0.8721855795269283		1.8515977389650433		0.8182697352863388		1.7868968478160923		0.8213015790553813		2.135546152430899		0.9440254101932362		1.3254456082531427		0.8394226089462135		0.046508976916500674		0.2105906448024273	
63	10	27.0		13.0		17559.0		16750.0		1.8738492795440758		0.8720821423670403		1.8236307435530772		0.806451129086337		1.7352314260768025		0.8255049175852335		2.105179120253729		0.9464554356568693		1.29399628816968		0.8427535584304007		0.04607323879491991		0.2096497045611086	
63		27.0	0.0	13.0	0.0	17493.0	33.49831161118426	16718.8	31.58135098060263	1.870071460203883	0.012951674353027517	0.8672569973999972	0.008689422926711593	1.8145141177555362	0.012043649199845734	0.7955483351761019	0.009656463465384986	1.7289047176479055	0.019567570636085472	0.8197082301909019	0.01129109141518943	2.110062425198422	0.013356653358693838	0.9443978678883099	0.011037215870825358	1.2880190857329117	0.01157802342833283	0.8360520622575127	0.007592324638802939	0.044254388421248035	0.0018752141880184602	0.20557474641661158	0.004211168773126069

64	1	27.0		14.0		17465.0		16494.0		1.7159101913084973		0.8189818268396626		1.6553411124945012		0.7274939997742528		1.62221158714504		0.7781787573095158		1.9001147474075568		0.9241563081796617		1.1462990278258411		0.7916245679262591		0.05559690810191806		0.22914820189770263	
64	2	27.0		14.0		17494.0		16556.0		1.7151049053854304		0.815606741450023		1.6552693693164195		0.7288047518563807		1.6384236445246214		0.7888438305273348		1.874477322821388		0.9073067898338648		1.1462976178950874		0.7909192649849489		0.053618383445753044		0.22526951233707448	
64	3	27.0		14.0		17503.0		16576.0		1.7182956466676929		0.8215869750568174		1.639975650868377		0.7166691865207222		1.6153236011307108		0.7804090761598286		1.929956467663915		0.9279362425116366		1.1509600916308282		0.796426570003813		0.05296234931154638		0.2239647397986504	
64	4	27.0		14.0		17404.0		16439.0		1.7337735890810404		0.8337627467579933		1.679208455051188		0.759546157540471		1.6406580362964018		0.7934944320393406		1.908010627980165		0.9256416209607803		1.169459756426009		0.8117726080430622		0.055447023672718955		0.2288572931810952	
64	5	27.0		14.0		17469.0		16470.0		1.7227361260781393		0.8381336201346907		1.6658916765348886		0.7615332474495098		1.639422390156858		0.7976615883378846		1.886433898007828		0.9348477175334068		1.1606287643556026		0.8170964164864176		0.05718701700154553		0.2322062632320483	
64	6	27.0		14.0		17468.0		16563.0		1.6930343620078485		0.8121438459269521		1.6171742268997842		0.7172265760562418		1.6075080392551793		0.7708308192778843		1.8794198081981994		0.9178984148048691		1.1285316251625228		0.7910091328939983		0.051809022212045024		0.22164760289042065	
64	7	27.0		14.0		17482.0		16582.0		1.7097397882654783		0.81355404911499		1.6365707094749113		0.7167265957611566		1.6085477008627909		0.7639411220825857		1.91412930427894		0.9248475076099174		1.1451849839501609		0.7924352235199953		0.05148152385310579		0.22098409431593255	
64	8	27.0		14.0		17544.0		16556.0		1.7165681201333807		0.8226480308121078		1.6611910224014577		0.7462611225125441		1.6433359435971762		0.7857850476863819		1.865936727848093		0.9185849482518488		1.1564713728100144		0.802956536398905		0.0563155494756044		0.23053662989963344	
64	9	27.0		14.0		17545.0		16474.0		1.764890824396328		0.8459379034282626		1.6840057682821172		0.7610363746257034		1.692353348353462		0.8053590249756716		1.9412524298770828		0.9479159425841754		1.195501332707513		0.8162948143175683		0.06104303220290664		0.23941605512732336	
64	10	27.0		14.0		17560.0		16494.0		1.7350539662185387		0.8418403415505061		1.674718596767022		0.7660748543738115		1.6559697885907045		0.7877954614460638		1.8987958706921129		0.9539179273034191		1.175675214792026		0.8249726995417471		0.06070615034168554		0.23879732209964005	
64		27.0	0.0	14.0	0.0	17493.4	33.65273558925031	16520.399999999998	36.89857527656047	1.7225107519542373	0.01362166493019689	0.8264196081072006	0.00888646001539682	1.6569346588090665	0.014951428586710972	0.7401372866470795	0.014877919804364642	1.6363754079912944	0.018235638550700723	0.7852299159842491	0.008862263290241632	1.899852720477528	0.017331348093870474	0.928305341957358	0.010012924073549328	1.1575009787555608	0.013515068009457403	0.8035507834116715	0.009253449384720105	0.055616695961882935	0.002395869761316526	0.22908277147795209	0.004615316276886908

65	1	27.0		15.0		17499.0		16895.0		1.7205622820951059		0.8480282689690888		1.6747265516058185		0.7220209336345809		1.4417185067068128		0.7199995100888112		2.112250057212999		0.9550815487560361		1.1471969805964364		0.8142475193601998		0.0345162580718898		0.18255626666170996	
65	2	27.0		15.0		17537.0		16986.0		1.7023600506836503		0.8305926425885514		1.6429672931820367		0.6968260854386096		1.4345502891313044		0.713057299224379		2.0934780197763034		0.9324540131492894		1.1310596184229134		0.8026395482589136		0.03141928494041186		0.17445299906328807	
65	3	27.0		15.0		17540.0		16924.0		1.7159203693644354		0.8492863216577036		1.6599970826087573		0.7264199359431665		1.4416536006448928		0.7332111289959353		2.10878188230265		0.9423694607070617		1.1449642906048028		0.8175002384164199		0.03511972633979463		0.18408765091028892	
65	4	27.0		15.0		17436.0		16899.0		1.6875716683555675		0.8534188744076294		1.6417612085770388		0.7453996828547074		1.4251685405019798		0.7504704732978729		2.055821725916564		0.9365645275229059		1.123353962758317		0.8319212320754137		0.030798348245010262		0.17277593018967283	
65	5	27.0		15.0		17502.0		16935.0		1.7067705199641912		0.829613606074805		1.6507537115037325		0.7082792504384328		1.4573051597810998		0.7339864832207555		2.069721956636638		0.9186470352062406		1.1363919802908862		0.8015465689428602		0.032396297565992396		0.1770552699359271	
65	6	27.0		15.0		17500.0		16935.0		1.6956700762335692		0.8197165786142422		1.6652953803253523		0.7256234091724495		1.443281219724435		0.7250500896812575		2.0362557321973043		0.8936867213613146		1.1277415417442853		0.7923453675398682		0.03228571428571443		0.17676292703763222	
65	7	27.0		15.0		17524.0		16944.0		1.682300928535771		0.8436957017170682		1.6239123946445528		0.7224533320291743		1.4123300316753593		0.7185615239660638		2.073078933976885		0.9451222826899145		1.114730699443159		0.8111372513689957		0.03309746633188773		0.17889619990688246	
65	8	27.0		15.0		17574.0		16969.0		1.708901287314741		0.8420599162621284		1.6686351031937559		0.7263010341061796		1.4525809012517943		0.7435388333691931		2.0668773605727586		0.9318520273015862		1.1426652092140213		0.8116969596054971		0.0344258563787415		0.18232555599881223	
65	9	27.0		15.0		17575.0		16894.0		1.7350053541309587		0.8551186364111901		1.6973580167113897		0.7368764237125621		1.4735243899534476		0.7466818874545098		2.093512012193661		0.9570475056609447		1.1653562844343774		0.8218864560334213		0.038748221906116403		0.19299978401930218	
65	10	27.0		15.0		17598.0		17024.0		1.7023058423814035		0.8548613324560402		1.6605767183195808		0.7510951968368763		1.4240313699955132		0.7399821696659686		2.0857983653467054		0.9350172431417763		1.1329687539287603		0.8223992976094939		0.032617342879872696		0.1776379602977272	
65		27.0	0.0	15.0	0.0	17528.5	33.91198299421606	16940.499999999996	30.305266410313283	1.7057368379059394	0.011170798782714573	0.8426391879158447	0.008715889426083779	1.6585983460672016	0.014515940940345345	0.7261295284166739	0.011480150261013771	1.440614400936664	0.012761563850090037	0.7324539398964747	0.009199602815033568	2.079557604613247	0.017008092890783366	0.934784236549707	0.013143652651443122	1.1366429321437959	0.010177801128167876	0.8127320439211083	0.008317002792988623	0.033542451694543174	0.0016398655636855203	0.17995505440212434	0.004174531538320353

66	1	27.0		16.0		17499.0		16511.0		1.6893764237247344		0.7821194847434632		1.719926817880968		0.7552095222063752		1.498761485132969		0.6753469994555504		1.8894342286580117		0.8724335534678427		1.1252502332945418		0.7578602995767308		0.05646036916395236		0.23081516495694318	
66	2	27.0		16.0		17537.0		16654.0		1.6244447464554093		0.7675850616442114		1.6746964028948585		0.7542041844694157		1.4565057207397067		0.6917747883367291		1.7780831823461256		0.8282990004543586		1.0650875147653485		0.7445275409324117		0.05035068711866361		0.21867378016155686	
66	3	27.0		16.0		17540.0		16603.0		1.6769737911075238		0.7858974430890175		1.7152892738614984		0.7720861647991039		1.4964496478231788		0.6968052166952815		1.8558452753382004		0.8532994215572592		1.1150739604153541		0.7597464087241362		0.053420752565564375		0.2248774307864952	
66	4	27.0		16.0		17436.0		16536.0		1.6573703424295567		0.795963022443692		1.6977299200523601		0.7741949873427519		1.479310497131542		0.7077163196270062		1.834164681568233		0.8728812059417087		1.0980817211527567		0.7726298523379329		0.051617343427391944		0.22125957838599986	
66	5	27.0		16.0		17500.0		16547.0		1.6774840303944718		0.7991582491951598		1.713375737764546		0.7908223944149285		1.499692101635394		0.6978770788635946		1.8561846857710982		0.8753032093625306		1.1198820244018108		0.7721816690269969		0.05445714285714253		0.22692400708634178	
66	6	27.0		16.0		17498.0		16603.0		1.6766880721852517		0.7797627637886324		1.7193225718374885		0.7656303128945656		1.4998128271178484		0.704087341230498		1.8454492620899874		0.8362169976868625		1.1144089962769879		0.7523584152703378		0.051148702708881055		0.22030725517339195	
66	7	27.0		16.0		17523.0		16620.0		1.6523433238295773		0.7874158746299037		1.6803543502623242		0.7638406131882982		1.4682918920728654		0.6937493286907511		1.8481837322175687		0.8652962082830398		1.0931593571316431		0.7608043905201294		0.05153227187125486		0.22108705587259697	
66	8	27.0		16.0		17574.0		16635.0		1.6591289894878907		0.785470089219859		1.731802553135896		0.7961533792528058		1.4778756290038912		0.7054999621516708		1.8001084521927462		0.8232373727623133		1.0999993998877748		0.7541102150438967		0.053431205189484424		0.22489817600586728	
66	9	27.0		16.0		17575.0		16506.0		1.7435586108945793		0.8165599050184099		1.778571733901632		0.7997848906148781		1.5515350446023346		0.7278473217805164		1.9389692680396955		0.882282417373348		1.1806210353877897		0.7911440474905413		0.060825035561877704		0.23901590150300908	
66	10	27.0		16.0		17596.0		16605.0		1.679807915780829		0.7936091557688503		1.727963842889848		0.7805117892593858		1.5058964739758698		0.7117279667686892		1.8401464943970207		0.8585461921538976		1.1203127396467212		0.7695147162031892		0.056319618095021465		0.23054444111174463	
66		27.0	0.0	16.0	0.0	17527.8	33.87768233158798	16582.0	37.7045237285926	1.6737176246289824	0.022058081734966623	0.7893541049541198	0.009378364866217338	1.715903320448142	0.020857647848082052	0.7752438238442508	0.011650410518550237	1.49341313192356	0.018600630506060006	0.7012432323600287	0.009926686102590659	1.8486569262618686	0.03159432775304878	0.8567795579043161	0.014975277216073519	1.1131876982360729	0.021206406948791872	0.7634877555126303	0.00949116022724361	0.05395631285592343	0.0022879672391373598	0.2258402791043947	0.004454434993234985

67	1	27.0		17.0		17465.0		16779.0		1.404813174881955		0.6952225310878927		1.5422026311619135		0.6916894467573992		1.2058516330788462		0.6119326272739137		1.5333934297758272		0.7397148888579468		0.8358214136328377		0.6488112800050311		0.039278557114228445		0.19426248438379126	
67	2	27.0		17.0		17494.0		16856.0		1.3912119260307598		0.6825726881514499		1.5168690642590958		0.6829262953886635		1.197255829041196		0.5971956501459599		1.5253584238750073		0.7274711149752044		0.8236767136993042		0.641137273558587		0.03646964673602368		0.18746098363203914	
67	3	27.0		17.0		17503.0		16832.0		1.4133595153144571		0.6940831933229165		1.5406836525598164		0.6966350179470869		1.2206251167693571		0.6225030911304682		1.5434109233763555		0.7227650398401491		0.846458700708229		0.6581898606412597		0.0383362852082498		0.19201229353255028	
67	4	27.0		17.0		17404.0		16793.0		1.3898830370661108		0.6844349490516135		1.5114440850884234		0.6871212235752805		1.1989480159596968		0.6087315665709407		1.5220711625800687		0.7178864947148528		0.8253410159335097		0.6456953584753152		0.03510687198345201		0.18405522538306962	
67	5	27.0		17.0		17469.0		16863.0		1.405984017216019		0.6805238475017052		1.555500451886875		0.6951157177602659		1.2172652576885328		0.6063542727361101		1.5082432697940789		0.7003508173322563		0.8388589615262746		0.6423170929688616		0.03469002232526176		0.1829987478185722	
67	6	27.0		17.0		17468.0		16852.0		1.395074613851805		0.6714922831957116		1.5320889310276806		0.6767484437619508		1.2084858760635564		0.6034989045267684		1.504764801743766		0.6946326868440564		0.8310786783170463		0.6322879874395254		0.035264483627204274		0.1844528328488901	
67	7	27.0		17.0		17482.0		16830.0		1.392139598307608		0.6958628574736125		1.5223306205323268		0.7041085342013766		1.1930176041954508		0.6181080198734129		1.5264101042241387		0.7220958348755879		0.8277089214760747		0.6564493931319472		0.03729550394691678		0.18949037772605876	
67	8	27.0		17.0		17544.0		16859.0		1.4103955183389412		0.7036155673148403		1.5499495542606863		0.7172431817797288		1.2286416741252464		0.6359944690038282		1.513724149071549		0.7231189587631229		0.8485141964685281		0.6673889438815822		0.039044687642498806		0.19370683716791773	
67	9	27.0		17.0		17545.0		16798.0		1.4349840253684019		0.7083210022926437		1.5665517931129431		0.703278991823274		1.22647083356084		0.6307442807215167		1.584429545954874		0.743119383586614		0.8690993485501209		0.6702287824324084		0.0425762325448845		0.20190547409099088	
67	10	27.0		17.0		17560.0		16861.0		1.4276202504270508		0.7003656978054152		1.569612816734354		0.701970325772235		1.2388598681514176		0.6239462382933142		1.5391897526604232		0.7384726501378215		0.8635361416023781		0.6634825678181611		0.03980637813211842		0.19550960886336224	
67		27.0	0.0	17.0	0.0	17493.4	33.65273558925029	16832.3	22.615098468943504	1.4065465676803108	0.011105403544924198	0.6916494617197801	0.008253016337781957	1.5407233600624115	0.0143983070558281	0.6956837178767261	0.008412397225990366	1.213542170863414	0.010885742248995358	0.6159009120276233	0.0089190447002177	1.5300995563056088	0.01636487139453739	0.7229627869927612	0.011405809036594996	0.8410094091914303	0.011273492641213377	0.6525988540352679	0.008939655209566359	0.037786866926083844	0.0017880662101176074	0.19058548654472424	0.004308119778849038

68	1	27.0		18.0		17474.0		16294.0		1.641566752880652		0.7814692787752541		1.6604724742038783		0.7543237123741643		1.5001439379541328		0.7316142013381463		1.8118984285402928		0.8383060915510927		1.08715947678484		0.7526236372168443		0.067528900080119		0.25094292480234126	
68	2	27.0		18.0		17508.0		16368.0		1.6213028108936534		0.7718667453623428		1.6519571025591118		0.7502145323120163		1.4955685537159278		0.7402423312478672		1.7577386888946247		0.8101501717093899		1.0701645147508314		0.7500332280271367		0.06511309115832802		0.2467323521671976	
68	3	27.0		18.0		17510.0		16385.0		1.6330745586107205		0.7734590403218705		1.6683526710108643		0.7566286868087196		1.4987679974433343		0.7292901027591819		1.775417860769721		0.8187657546152208		1.0801488793794665		0.7473442399544791		0.0642490005711022		0.245202977592678	
68	4	27.0		18.0		17409.0		16258.0		1.6474514551195367		0.7886445103361723		1.6837386882540497		0.7630009064712231		1.5124945851761615		0.7425543931338314		1.7900335515554944		0.8462085987469656		1.0957401449849562		0.7662103401260651		0.06611522775575851		0.24849054567491363	
68	5	27.0		18.0		17476.0		16256.0		1.6479417300197636		0.7838126710452058		1.683599129129183		0.7759081585126243		1.519460227408087		0.7484950867914709		1.7817936592758996		0.8123655376687136		1.0986485455844754		0.7612841189869685		0.06981002517738594		0.25483387045814876	
68	6	27.0		18.0		17473.0		16342.0		1.631897811393264		0.7633905686388265		1.6658706148669136		0.7453242472339993		1.499920216873436		0.7247915506551942		1.7721056917138518		0.8041368827175527		1.079581328450196		0.7393329133733343		0.0647284381617346		0.2460531088020178	
68	7	27.0		18.0		17489.0		16368.0		1.6270868827098093		0.7671510057665265		1.6601321525894426		0.7323343353586202		1.4878562472857682		0.7157930952093106		1.7826757045155346		0.8373658562395365		1.0787109594321198		0.7471144455564388		0.06409743267196577		0.24493342378926442	
68	8	27.0		18.0		17550.0		16337.0		1.6412409700139559		0.7869463525016952		1.6901350068898096		0.7694290524859149		1.5109135374130878		0.7524169837813526		1.7649170708518516		0.8252949092451389		1.0933605679803569		0.7619867912085533		0.06911680911680892		0.25365989454704596	
68	9	27.0		18.0		17553.0		16244.0		1.6893366996299939		0.801216299809312		1.7278981588596203		0.7891347456489717		1.5588591717873694		0.7594064228055917		1.8233095096427119		0.8424762015699013		1.1374752479908696		0.7743845806427976		0.07457414686948154		0.26271044021097445	
68	10	27.0		18.0		17564.0		16346.0		1.636288939124574		0.7892646164857954		1.6708645765983143		0.7650499069586344		1.5012197923165107		0.7500890582308996		1.7819604500289163		0.8365080974838809		1.0894041191942334		0.764984040953391		0.06934639034388511		0.2540494895032172	
68		27.0	0.0	18.0	0.0	17500.600000000002	33.676378330217524	16319.8	37.45308582426814	1.6417188610395925	0.013426425575199233	0.7807221089043002	0.008329323515859752	1.6763020574961187	0.015577631238129133	0.7601348284164887	0.011546897025822983	1.5085204267373815	0.014231412038646292	0.7394693225952846	0.009862159977417316	1.78418506157889	0.014384108652109167	0.8271578101547393	0.010730755457185655	1.0910393784532344	0.013269204622370821	0.7565298336046009	0.007772355538885543	0.06746794619065696	0.0023704458299783657	0.25076090275477997	0.00403956657758569

69	1	27.0		19.0		17474.0		16725.0		1.4204203958861117		0.6844721049058718		1.4967919562573284		0.676042066688248		1.2814516324650327		0.6291963866944825		1.5254303809849912		0.7316665018761875		0.8551052875722146		0.6505683332229107		0.042863683186448585		0.20255551297797283	
69	2	27.0		19.0		17505.0		16752.0		1.407222545965331		0.6903688758202985		1.4791339969207995		0.6714568498297976		1.2608381277093563		0.6531862632651515		1.5278748945847758		0.722890954291866		0.8439001658815175		0.6601073962706191		0.043016281062553514		0.20289956240609	
69	3	27.0		19.0		17510.0		16730.0		1.4199173990657636		0.6780901219651704		1.4989996516762443		0.6687701176008312		1.2694393794071719		0.6326444701122611		1.535455710138106		0.7088034233487818		0.858723855849505		0.6488896179821128		0.04454597372929771		0.20631059303098986	
69	4	27.0		19.0		17408.0		16610.0		1.4183574712558		0.711488304970067		1.4943526650855254		0.696074629634365		1.2620482085294547		0.6643641546604111		1.5461415127906584		0.7488820725716338		0.8610801839857677		0.6828951916722237		0.045840992647058966		0.20914614220491506	
69	5	27.0		19.0		17475.0		16692.0		1.4311729475604444		0.7054930201839676		1.507911762915245		0.6959937002372896		1.283971542654893		0.6613354371585415		1.547272098418626		0.737772409166382		0.8701083208234617		0.6780586008484345		0.04480686695278973		0.20688562283269601	
69	6	27.0		19.0		17473.0		16783.0		1.3924978770800536		0.6713022321159429		1.4705573840996309		0.65839111328953		1.2388458970384388		0.6138243039848044		1.5143665418025762		0.7175951325402875		0.8323066891031702		0.642184020386927		0.03948949808275648		0.19476203051515345	
69	7	27.0		19.0		17489.0		16731.0		1.4201538036917825		0.6959796617247827		1.4998658929876096		0.6755525730618067		1.2703461887685201		0.6500494655342638		1.5365183616359372		0.7397320138074615		0.8586049709744891		0.6650489194087296		0.04334152896106139		0.20363057670886883	
69	8	27.0		19.0		17547.0		16783.0		1.4106063867961343		0.6755535110053827		1.5106285103138901		0.6610708936280376		1.2558400622707135		0.6125675978283363		1.511173860545731		0.7302994306430093		0.849639084476886		0.6453405946954406		0.04354020630307194		0.20407555018333692	
69	9	27.0		19.0		17552.0		16757.0		1.4506868095001821		0.7042983168707075		1.542346488183742		0.7038985256825165		1.3019271045524627		0.6443864854747521		1.5519480346480676		0.7457653898196976		0.8846744397862274		0.6699969513283633		0.04529398359161325		0.2079540873804736	
69	10	27.0		19.0		17564.0		16798.0		1.4339831340737854		0.7074857667977361		1.5114004098984866		0.676468993266279		1.2823181486390836		0.6621452699972258		1.5550109475109897		0.7603165563642919		0.8745607225216624		0.6832917979346793		0.04361193350034176		0.20423591170967414	
69		27.0	0.0	19.0	0.0	17499.7	33.50688111358623	16736.1	39.14480156598094	1.4205018770875388	0.011360904713063854	0.6924531916359927	0.01044336586232546	1.5011988718338503	0.013963955882249279	0.67837194629187	0.01100708218645287	1.2707026292035126	0.01264197603702556	0.642369983471023	0.013873792310051428	1.5351192343060458	0.010927933466834844	0.7343723884429598	0.01104217339937435	0.8588703720974902	0.010854543072594034	0.6626381423750441	0.01116673527205118	0.04363509480169933	0.0012634922542941577	0.20424555899501706	0.0028613845538395374

70	1	27.0		20.0		17474.0		16789.0		1.4194766753179626		0.7351246022702486		1.5231976884638438		0.7112159235063372		1.1125253892706728		0.5621623377278526		1.7012695087026184		0.8046973390321751		0.8501272455227956		0.690438737409965		0.03920109877532333		0.19407866499370907	
70	2	27.0		20.0		17508.0		16844.0		1.3977843344921002		0.7251620292801074		1.515615833854648		0.7028632137540127		1.1184958449582434		0.5809576187663887		1.6351856014606119		0.7923332612930181		0.8318713432066974		0.683858762599902		0.03792551976239455		0.1910216188312195	
70	3	27.0		20.0		17510.0		16815.0		1.4163998769652124		0.7412068322632738		1.525686164826366		0.7146839532195672		1.1063795999957295		0.563901465213297		1.6991752349566422		0.8163477631692181		0.8512118819078176		0.7004877916734683		0.03969160479725862		0.19523923338767504	
70	4	27.0		20.0		17409.0		16737.0		1.3902393395341148		0.7313712162997157		1.5278089766166751		0.72452098972743		1.1034485615926704		0.5800056176094028		1.6145967140743063		0.788937526420341		0.8262253523165235		0.688445362955236		0.03860072376357075		0.19264693017968404	
70	5	27.0		20.0		17476.0		16746.0		1.4088434842788304		0.7284913413165974		1.5497646707771893		0.742180108766546		1.133290918449059		0.5868763942755055		1.6196696577490548		0.7664187294576529		0.8455739337702212		0.6881992988767928		0.04177157244220641		0.20007248359167193	
70	6	27.0		20.0		17473.0		16793.0		1.3988272840358278		0.71920138814552		1.5255951801984122		0.6988999100127853		1.1141403866057886		0.5649817048286365		1.6328789556498406		0.7898551800231297		0.8356485363515656		0.679802587408374		0.038917186516339415		0.19340315361649446	
70	7	27.0		20.0		17489.0		16879.0		1.3840299792831974		0.7198560796371959		1.5081009918550017		0.6903630111137963		1.0972553437950034		0.5634929721570241		1.626409351349124		0.7982278826569812		0.8195607031417956		0.6791105171510866		0.03487906684201497		0.1834787247356005	
70	8	27.0		20.0		17550.0		16843.0		1.39676138344822		0.7252748202351006		1.5314972527036474		0.7242011821018913		1.117275518175863		0.5732044281087134		1.617006027142855		0.7826263742591364		0.8345255541798677		0.6816542071899588		0.04028490028490005		0.19663222061497218	
70	9	27.0		20.0		17553.0		16788.0		1.4257508749697454		0.7344302290440452		1.5674703947443094		0.7168837544591457		1.1296745321446915		0.5781484410565596		1.6601294992023194		0.7990540297836047		0.861218710092037		0.6935678857837714		0.04358229362502113		0.20416966505701253	
70	10	27.0		20.0		17564.0		16871.0		1.4153336776809462		0.7559494928609076		1.5415874848864102		0.7422502814434212		1.1162569014821		0.5945708877454037		1.6719626754035835		0.8212784300327332		0.8507452681293698		0.7120488595171192		0.03945570485083136		0.1946820743971494	
70		27.0	0.0	20.0	0.0	17500.6	33.67637833021863	16810.5	34.8707677948161	1.4053446910006158	0.009848755972024932	0.7316068031352714	0.007866349749841649	1.5316324638926504	0.012343717653860251	0.7168062328104933	0.012286928522488237	1.114874299646982	0.00790155588680743	0.5748301867488784	0.00797326813161299	1.6478283225690957	0.023742752584422478	0.795977651612799	0.011429872825043154	0.840670852861869	0.009366051226588193	0.6897614010565674	0.007326201416944816	0.03943096716598606	0.0016433390252372328	0.1945424769405189	0.003903689214763488

71	1	27.0		21.0		17465.0		16664.0		1.5504218788852677		0.764168695642126		1.568597055980994		0.705996194710163		1.3585020731062254		0.6643887709734904		1.7835914767338663		0.872360824357248		0.9824679386285422		0.7282942068247021		0.045863154881191075		0.20919424374467147	
71	2	27.0		21.0		17494.0		16763.0		1.5347578384997926		0.7479033096616408		1.5506822637580804		0.6999969432076188		1.3584172718524798		0.670404493703737		1.7469782222522174		0.8308145649475864		0.9666349334275238		0.7168890430007351		0.0417857551160398		0.20010495916935542	
71	3	27.0		21.0		17503.0		16754.0		1.5558731977652174		0.747710386320438		1.5933862822278		0.7139289368142755		1.3743696413442483		0.6647896934042671		1.7534776721753997		0.8260691473725501		0.9860626488637302		0.7180005576528553		0.04279266411472311		0.2023951392687473	
71	4	27.0		21.0		17404.0		16648.0		1.5276717923848455		0.7618699041744396		1.566760670748261		0.7306886110417601		1.3483485863184126		0.6757250300375381		1.7187862753589043		0.8432032377565161		0.9623860858031508		0.7270591418171615		0.04343829004826484		0.2038474738770983	
71	5	27.0		21.0		17469.0		16688.0		1.5694989872865448		0.7619421013980905		1.6024298073052663		0.7225482311885328		1.3827132337253152		0.6859242446259033		1.7764918829722973		0.8348545692486461		1.0023591468151989		0.7359639606684559		0.0447077680462535		0.20666743455791037	
71	6	27.0		21.0		17468.0		16751.0		1.5351826960862296		0.7390520601675582		1.558207654624962		0.6859868424351199		1.3497802001270525		0.636568159360437		1.7510625276104277		0.8476952024561577		0.9696807034133793		0.7102128374878293		0.04104648500114516		0.19840343887638823	
71	7	27.0		21.0		17482.0		16699.0		1.5384789762370894		0.7659150707036508		1.552343676760596		0.7028500331855831		1.3360902175089124		0.669894721518583		1.7876560581966825		0.866385551672324		0.9752088780142765		0.7340144608102432		0.0447889257522022		0.20684613913538363	
71	8	27.0		21.0		17544.0		16784.0		1.544497849457261		0.7461452759767486		1.5771705477292481		0.7068579968926506		1.3569470548695752		0.656385015589866		1.7548771244976669		0.831326692453951		0.9796127540785056		0.716745638093084		0.0433196534427725		0.20358149090378372	
71	9	27.0		21.0		17545.0		16700.0		1.605849353367582		0.7657160291024305		1.6365573020192485		0.7140871762379255		1.4073282761035184		0.6754692197983231		1.8309051547612025		0.8573985922455978		1.0344773638304177		0.7356645743894924		0.04816186947848402		0.2141142610785973	
71	10	27.0		21.0		17560.0		16763.0		1.581506354058587		0.7758365010277471		1.6178667630343557		0.7395107323774304		1.4044300074939262		0.68861637507733		1.7753426517740478		0.8656622869894147		1.013888071273549		0.7426830260375288		0.045387243735762965		0.20815789527458706	
71		27.0	0.0	21.0	0.0	17493.4	33.65273558925015	16721.4	33.784248729844414	1.5543738924028414	0.0176003800743012	0.757625933417487	0.008310688761503681	1.5824002024188812	0.020881744076207652	0.712245169809106	0.011162794383141158	1.3676926562449667	0.017145081303490135	0.6688165724089474	0.010691650787009881	1.767916904633271	0.021652226266405318	0.8475770669499991	0.012111465894838755	0.9872778524148274	0.016429171630859808	0.7265527446782087	0.007616697663520611	0.04412918096168392	0.0014992203475091962	0.2053312475886523	0.0033152590628440152

72	1	27.0		22.0		17498.0		16306.0		1.4661066823063562		0.7259153633678486		1.5375644159612087		0.7075983695528067		1.3087419547350492		0.6939937603855398		1.6062153897901408		0.7475698719754912		0.9199820923513463		0.694176654597162		0.06812207109383904		0.25196246279431767	
